course_id,name,credits,category,sub_category
259059001,民族誌專題研究,3,選修,
264012001,社會科學研究方法,3,選修,
265781001,社會理論運用：分析、建構與寫作,3,選修,
265782001,美臺關係,3,選修,
265783001,社會科學的計算文字分析,3,選修,
265784001,亞洲民主國家的侍從主義,3,選修,
265891001,東南亞比較政治,3,選修,
265819001,宗教與靈力：東南亞政治經濟學,3,選修,
300746011,商用進階口語實務,3,選修,
300748011,商用中級口語訓練,3,選修,
300748031,商用中級口語訓練,3,選修,
300748041,商用中級口語訓練,3,選修,
300769001,數位跨國商業專案（一）,1,選修,
300744001,企業永續、ESG與社會責任,3,選修,
300748051,商用中級口語訓練,3,選修,
300750001,商用寫作與口語訓練（一）,3,選修,
300750021,商用寫作與口語訓練（一）,3,選修,
300750041,商用寫作與口語訓練（一）,3,選修,
300746001,商用進階口語實務,3,選修,
300746021,商用進階口語實務,3,選修,
300746031,商用進階口語實務,3,選修,
300748001,商用中級口語訓練,3,選修,
300748021,商用中級口語訓練,3,選修,
300750011,商用寫作與口語訓練（一）,3,選修,
300750031,商用寫作與口語訓練（一）,3,選修,
300750051,商用寫作與口語訓練（一）,3,選修,
300750061,商用寫作與口語訓練（一）,3,選修,
300750071,商用寫作與口語訓練（一）,3,選修,
301046001,國貿理論與政策,3,選修,
301048001,數據化投資分析,3,選修,
301774001,資產管理實務專題,3,選修,
301046011,國貿理論與政策,3,選修,
302772001,資產管理實務專題,3,選修,
302773001,金融領域—證券市場,2,選修,
303811001,策略管理（一）,3,選修,
303813001,大數據分析於企業營運流程管理與稽核之應用,3,選修,
303812001,會計師業務研討,1,選修,
303826001,策略價值管理—企業實作（一）,3,選修,
304846001,修勻學,3,選修,
305676001,新創經營策略思維：Ｚ世代品牌創新與實踐,3,選修,
305827001,商業決策分析,3,選修,
305893001,企業併購實例研習（二）,3,選修,
306024001,數位商務應用,3,選修,
306724001,業務流程探勘,2,選修,
306723001,資料科學的商業應用,3,選修,
307841001,企業永續與數位轉型,1,選修,
307917001,財務報表分析,3,選修,
307939001,不動產產業實務,3,選修,
307838001,金融領域—證券市場,2,選修,
351706001,高等總體經濟學（一）,3,選修,
351779001,專案研究（二）,2,選修,
351707001,資產管理實務專題,3,選修,
352728001,資產管理實務專題,3,選修,
352729001,金融領域—證券市場,2,選修,
352730001,銀行經營管理與策略專題研討,3,選修,
352731001,金融人工智慧專題研討,3,選修,
352772001,金融市場專題研討,3,選修,
354734001,商業智慧,3,選修,
354751001,修勻學,3,選修,
354814001,進階數理統計學,3,選修,
356358001,資料科學的商業應用,3,選修,
356354001,數位科技安全風險治理與應用,3,選修,
356357001,金融科技的網路安全：理論與應用,3,選修,
356359001,業務流程探勘,2,選修,
356411001,數位經濟與產業競合策略,1,選修,
356353001,工業物聯網與營運技術安全,3,選修,
356355001,物聯網資訊安全技術與實務,3,選修,
356356001,資安實務應用,3,選修,
357871001,財務報表分析,3,選修,
357862001,公司財務實證方法,1,選修,
357866001,企業永續與數位轉型,1,選修,
357863001,金融領域—證券市場,2,選修,
358052011,政策保險專題,3,選修,
358823001,責任保險專題研究,3,選修,
358844001,修勻學,3,選修,
358915001,保險法比較研究,3,選修,
363860001,全球及本土企業經營,1,選修,
363861001,日本現代商場經營管理,1,選修,
363869001,ESG個案研討,1,選修,
364068001,策略性專案與作業管理,3,選修,
364766001,永續、創新與商業模式,2,選修,
364790001,創新經濟與法律實作專題（二）,1.5,選修,
364927001,智慧財產權法專題研究（四）,2,選修,
364937001,美國專利訴訟實務,2,選修,
364829001,研究方法與論文寫作,2,選修,
364048001,事業經營策略,3,選修,
364765001,國際智財管理,3,選修,
364768001,比較競爭法,2,選修,
933018001,企業倫理與永續發展,1,選修,
933877001,債券市場分析,3,選修,
353075001,會計研究專題：經理人調節焦點與非一般公認會計原則揭露,1,選修,
353005001,高等審計學研究,3,選修,
353074001,會計研究專題：ESG與審計品質關聯性之研究,1,選修,
353800001,會計專題研討（三）,1,選修,
354815001,測量誤差數據的變數選取專題,3,選修,
354816001,半母數與無母數研究專題,3,選修,
355507001,質性研究方法,3,選修,
355773001,策略管理專題研討（二）,3,選修,
355508001,組織理論專題研討（二）,3,選修,
355533001,企業問題研討（二）,3,選修,
355656001,人力資源研究方法（I）,3,選修,
355722001,行銷理論,3,選修,
355506001,數位行銷專題研討,3,選修,
358054001,保險法比較研究,3,選修,
400M01001,虛擬實境與元宇宙,0.4,選修,
405888001,服務設計與介面規劃,3,選修,
405874001,互動科技基礎,3,選修,
405875001,電影與政治,3,選修,
405931001,音樂概論,3,選修,
401136001,專業實習—機構實習（A）,1,選修,
401137001,新聞理論與實務,3,選修,
401041011,英文採訪寫作,3,選修,
401139001,媒介心理學,3,選修,
401138001,新聞專業實踐,2,選修,
401140001,新興媒體與新聞,3,選修,
402100001,沉浸式媒體與創意,3,選修,
402102001,跨國行銷實務,3,選修,
402086001,動態圖文設計,3,選修,
402101001,跨界專題－Ｘ計畫,3,選修,
403074001,獨立專題（A）,3,選修,
403100001,專題－亞洲當代電影研究,3,選修,
403104001,影音媒體創新與互動科技,3,選修,
403082001,動漫遊戲文創專案開發,3,選修,
403071001,節目製作管理,3,選修,
403081001,台灣電影研究,3,選修,
403105001,數位影音內容產製規劃與提案,3,選修,
464824001,人工智慧與網路治理,3,選修,
464846001,媒體與創傷,3,選修,
464893001,創意溝通專題：美術攝影創作,3,選修,
464918001,閱聽人與媒介市場,3,選修,
464930001,大眾文化研究,3,選修,
464794001,影音媒體創新與互動科技,3,選修,
464912001,競選廣告專題,3,選修,
464931001,文化產業與勞動,3,選修,
461860001,都市媒介研究,3,選修,
461858001,人機互動設計,3,選修,
461859001,數位敘事與新媒體科技,3,選修,
461M01001,虛擬實境與元宇宙,0.4,選修,
461857001,新興媒體與新聞,3,選修,
461913001,國際媒體與行銷,3,選修,
462906001,人機互動設計,3,選修,
462888001,科技表演藝術,3,選修,
462902001,動態圖像設計,3,選修,
462893001,JavaScript 應用程式設計,3,選修,
941909001,品牌與整合行銷傳播,3,選修,
941908001,AI與傳播科技應用,3,選修,
941911001,數位媒介與日常生活,3,選修,
463937001,文化產業與勞動,3,選修,
463931001,閱聽人與媒介市場,3,選修,
463936001,大眾文化研究,3,選修,
501780001,進階寫作：短篇小說與文學論文,3,選修,
501766001,文學與英語教學,3,選修,
501847001,語言與文化,3,選修,
501068001,美國文學,3,選修,
501801001,語言測驗與評量,3,選修,
501842001,創傷文學,3,選修,
502857001,吉爾吉斯語（一）,3,選修,
502859001,伊朗國際關係,3,選修,
502119001,阿拉伯語詞法概論,2,選修,
502858001,波斯語（二）,3,選修,
502863001,阿拉伯文化專題,3,選修,
504786001,波蘭漢學與華語教學,1,選修,
504064001,進階俄語,2,選修,
504064011,進階俄語,2,選修,
506828001,日本現代文學賞析,2,選修,
507817001,作為外語的韓國語教育入門,2,選修,
507890001,韓語實習（一）,1,選修,
507049011,韓語語法與應用,3,選修,
507940001,新聞韓語,3,選修,
507022001,韓語翻譯,3,選修,
508907001,土耳其語會話技巧入門,2,選修,
508816001,土耳其觀光與文化地理,2,選修,
508832001,戲劇表演工作坊,2,選修,
508877001,國際組織與土耳其,3,選修,
510054001,泰國文化與社會,2,選修,
510058001,中級泰語語法與寫作,2,選修,
510059001,高級泰語,2,選修,
510060001,高級泰語會話,1,選修,
510065001,泰國現代文學,2,選修,
510070001,初級印尼語語法與寫作,2,選修,
510071001,中級印尼語語法與寫作,2,選修,
510073001,高級印尼語會話,1,選修,
510075001,印尼語聽力（二）,1,選修,
510896001,影視泰語,2,選修,
510898001,越南文學史,3,選修,
510056001,初級泰語語法與寫作,2,選修,
510062001,泰語聽力（二）,1,選修,
510074001,高級印尼語語法與寫作,2,選修,
510078001,進階印尼語：文本選讀,2,選修,
510894001,印尼語言與文化體驗,1,選修,
510935001,泰國和緬甸近代史,2,選修,
510053001,越南文化與社會,2,選修,
510055001,初級泰語聽力與會話,2,選修,
510069001,印尼文化與社會,2,選修,
510072001,高級印尼語,2,選修,
510895001,泰國語言與文化體驗,1,選修,
510897001,影視越語,2,選修,
510916001,東南亞政教關係,3,選修,
510932001,越南語言與文化體驗,1,選修,
599776001,選修英文：科技英文,3,選修,
599777001,選修英文：傳播英文,3,選修,
599780001,大學外文（一）：息利爾蒙文,2,選修,
599795031,選修英文：英文寫作,3,選修,
551743001,第二語言習得,3,選修,
551761001,英國小說與志異想像１７６４－１８４７,3,選修,
551794001,語料庫語言學與語言教學,3,選修,
551830001,後殖民戲劇,3,選修,
551837001,英語聽說教學,3,選修,
551735001,語料處理,3,選修,
551752001,語言教學專題：語言學習者自我概念專題,3,選修,
551756001,文學與英語教學,3,選修,
551734001,語言理解與心智語法,3,選修,
551736001,環太平洋語言：歷史，語言，社會與政治,3,選修,
551809001,兒童語言習得,3,選修,
551846001,課程規劃與教材評估之研究,3,選修,
554872001,俄國文學中的先行文本,3,選修,
555760001,語料處理,3,選修,
555867001,田野調查,3,選修,
555738001,漢語方言音韻研究,3,選修,
555756001,語言理解與心智語法,3,選修,
555791001,心理語言學,3,選修,
555830001,語料庫語言學與語言教學,3,選修,
556761001,日本漢學專題研究,1,選修,
556762001,東亞信仰與傳說,1,選修,
556763001,日語語彙文法論,2,選修,
556807001,日本近現代文學研究１,2,選修,
556816001,日語言談分析研究２,2,選修,
556941001,日本思想研究,2,選修,
556947001,日語文法研究,2,選修,
557907001,東亞信仰與傳說,1,選修,
557910001,韓語語法專題,3,選修,
557931001,韓國漢文學研究,3,選修,
557950001,韓語教學理論與教材研究,3,選修,
557909001,韓國文化史專題,3,選修,
560895001,吉爾吉斯語（一）,3,選修,
560896001,波斯語（二）,3,選修,
560907001,區域研究—中東國際關係研究,3,選修,
560897001,伊朗國際關係,3,選修,
560918001,歐亞地區關係研究,3,選修,
560935001,阿拉伯文化專題,3,選修,
560902001,中東歐與俄羅斯經濟發展比較研究,3,選修,
560933001,俄羅斯能源,3,選修,
951913001,雙語教育,3,選修,
951005001,英語教學研究方法,3,選修,
951917001,語言學習者的自我概念專題,3,選修,
951947001,文學與英語教學,3,選修,
951007001,英語教學教材教法研究,3,選修,
551007001,現代西方文學理論,3,選修,
601369001,法社會學,3,選修,
601372001,中國大陸法制導論,2,選修,
601473001,憲法訴訟法,2,選修,
601626001,法文法學名著選讀（二）,3,選修,
601903001,租稅法,3,選修,
601931001,企業併購實例研習（二）,3,選修,
601367001,環境法－環境責任論,2,選修,
601370001,公衛政策與法律管制,3,選修,
601413001,行政程序法與正當程序,2,選修,
601536001,民法中心公益服務實習（二）,1,選修,
601580001,契約法,2,選修,
601593001,地方自治法,2,選修,
601778001,財產法實例研習,2,選修,
601366001,刑罰思想史專題研究（三）,2,選修,
601368001,全球化下的國際法發展,3,選修,
601371001,勞動法與社會法導論,2,選修,
601373001,基本權,3,選修,
601374001,再生能源相關法律問題研究,2,選修,
601434001,律師實務（一）,2,選修,
651070001,公司法專題研究（五）,2,選修,
651078001,保險法專題研究（四）,2,選修,
651185001,刑法專題研究（二）,3,選修,
651239001,刑事訴訟法專題研究（二）,2,選修,
651284001,消費者保護法專題研究（二）,2,選修,
651304001,西洋法律思想史專題研究（二）,3,選修,
651324001,德文法學名著選讀（五）,3,選修,
651338001,民事訴訟法專題研究（三）,2,選修,
651395001,財產法專題研究（一）,2,選修,
651402001,法社會學專題研究（三）,3,選修,
651422001,法文法學名著選讀（二）,3,選修,
651670001,民法中心公益服務實習（二）,1,選修,
651A55001,律師實務（一）,2,選修,
651B34001,行政法論文寫作（十）,2,選修,
651B35001,再生能源相關法律問題研究,2,選修,
651B37001,企業重整與破產法制專題,2,選修,
651B38001,犯罪被害人專題研究（一）,3,選修,
651322001,比較憲法專題研究（三）,2,選修,
651356001,刑事證據法專題研究（三）,2,選修,
651474001,公法實務專題研究（二）,2,選修,
651603001,營業秘密：法律與管理,2,選修,
651019001,日文法學名著選讀（一）,3,選修,
651249001,國際公法專題研究（二）,2,選修,
651310001,智慧財產權法專題研究（一）,2,選修,
651393001,勞動基準法專題研究（一）,2,選修,
651419001,智慧財產權法專題研究（四）,2,選修,
651468001,刑罰思想史專題研究（三）,2,選修,
651547001,國際智慧財產權法專題研究（二）,2,選修,
651923001,大陸經貿法律研究（二）,2,選修,
651A37001,社會法專題研究（五）,2,選修,
651B36001,全球化下的國際法發展,3,選修,
652197001,專利法,2,選修,
652199001,會計實務與法律專題研究（一）,2,選修,
652075001,企業併購實例研習（二）,3,選修,
652145001,工程與法律（二）,2,選修,
652171001,資訊科技與法律（一）,2,選修,
652200001,國際海洋法,2,選修,
652855001,環境法－環境責任論,2,選修,
652856001,法律文件寫作與資料蒐集,2,選修,
652866001,行政程序法與正當程序,2,選修,
652903001,地方自治法,2,選修,
961074005,兩岸經貿法制與實務專題研究,2,選修,
961198005,法律與正義,2,選修,
961201001,公法專題研究,2,選修,
961202001,智慧財產權法專題研究（三）,3,選修,
961071001,家事事件法專題研究（一）,3,選修,
961199005,民事程序法專題研究,1,選修,
961200001,公衛政策與法律管制,3,選修,
961204001,人工智慧與法律,3,選修,
961007001,行政法專題研究,3,選修,
961169005,資訊法專題研究,2,選修,
961196005,民事訴訟法實例研習（一）,1,選修,
961197005,全球法在地化專題研究,2,選修,
961203001,身分法實例研習,3,選修,
701888001,數論介紹,3,選修,
702007001,心理測驗,3,選修,
702929001,網路資料於心理學研究之應用,3,選修,
702757001,團體動力學,3,選修,
702752001,類神經網路在心理學上的應用,3,選修,
702894001,正向心理學,3,選修,
702924001,臨床心理藥物學,3,選修,
751866001,分析專題,3,選修,
751836001,數論介紹,3,選修,
751813001,圖論,3,選修,
751835001,演算法,3,選修,
751837001,隨機微積分,3,選修,
751873001,微分方程式,3,選修,
751883001,多變量分析及其應用,3,選修,
751913001,高等機率論,3,選修,
752590001,高等人事心理學,3,選修,
752636001,Matlab在認知神經科學實驗的應用,3,選修,
752657001,兒童心理病理學,3,選修,
752856001,臨床心理藥物學,3,選修,
752589001,高等組織心理學,3,選修,
752680001,當代社會心理學專論,3,選修,
752907001,網路資料於心理學研究之應用,3,選修,
752666001,類神經網路在心理學上的應用,3,選修,
203016001,區域研究—東南亞國際關係,3,選修,
203901001,國際關係與法國社會,3,選修,
203915001,爭辯中的人類安全：正義、平等、人道與人權,3,選修,
203079001,區域研究－澳紐與大洋洲國際關係,3,選修,
203921001,日本外交政策,2,選修,
253788001,國際公法專題研究（二）,2,選修,
253048001,區域研究—俄國與東歐國際關係研究,3,選修,
253790001,國際移民法律與政策研究,3,選修,
253054001,區域研究—歐盟國際關係研究,3,選修,
253812001,國際關係與法國社會,3,選修,
253907001,公眾外交研究,2,選修,
260887001,東南亞國際關係專題,3,選修,
260724001,資料科學與東亞研究,3,選修,
263812001,俄羅斯文明的歷史演進及其與西方世界的關係,3,選修,
263817001,歐亞地區關係研究,3,選修,
263829001,中東歐與俄羅斯經濟發展比較研究,3,選修,
263847001,俄羅斯能源,3,選修,
861824001,地域社會學,2,選修,
861833001,東亞創新研究：數位治理與想像,3,選修,
861847001,國際政治研究,2,選修,
861851001,當代日本政治概論,3,選修,
862892001,國際關係理論與中國外交政策,3,選修,
862893001,種族、宗教、民族主義：全球的暴力與歸屬政治,3,選修,
862891001,經濟成長與全球貿易網絡,3,選修,
862894001,混合政體：東南亞的民主挑戰,3,選修,
862895001,跨國民事訴訟管轄權專題研究,3,選修,
922023001,跨文化溝通與談判,3,選修,
922032001,區域研究—歐盟國際關係研究,3,選修,
922026001,全球化與國際安全,3,選修,
981898001,歐盟與國家安全,2,選修,
981903001,恐怖主義專題,2,選修,
260107001,兩岸關係專題,3,選修,
863001001,日本研究專論 I,3,選修,
863881001,地域社會學,2,選修,
863904001,當代日本政治概論,3,選修,
863889001,東亞創新研究：數位治理與想像,3,選修,
102117001,數學領域教材教法,2,選修,
102665001,多元文化教育,3,選修,
102837001,行動研究,3,選修,
102660001,比較國際教改,3,選修,
102794001,性別教育你我他,2,選修,
102795001,雙語教材教法,2,選修,
102797001,數位賦能教育科技管理研究,3,選修,
109001011,教育概論,2,選修,
109034001,數學領域教材教法,2,選修,
109937001,德育原理,2,選修,
109891001,課程與未來學,3,選修,
152725001,生命口述傳記專題研究,3,選修,
152552001,數位賦能教育科技管理研究,3,選修,
152562001,多元文化教育研究,3,選修,
152603001,知識創新教育與科技研究,3,選修,
157829001,數位賦能教育科技管理研究,3,選修,
157885001,玩具研究,3,選修,
157846001,多元文化教育研究,3,選修,
157941001,生命口述傳記專題研究,3,選修,
171916001,教育期刊選讀與發表,3,選修,
171918001,數位賦能教育科技管理研究,3,選修,
171919001,教育行政專題（一）,2,選修,
171941001,教育組織行為研究,3,選修,
171917001,高等教育研究：國際教育趨勢、國際政策分析與高教品質保證,3,選修,
172886001,多元文化教育研究,3,選修,
911935005,校務治理與校長專業發展,3,選修,
911934001,教育行政專題研究,3,選修,
152043001,教學評量專題研究,3,選修,
152808001,正向心理學專題研究,3,選修,
152569001,教育改革與發展專題研究,3,選修,
ZU1889001,政治學概論,3,選修,
ZU1891001,協商劇場實作：離岸風電進行式,3,選修,
ZU1892001,慈善、公益、數位創新與公民社會,3,選修,
ZU1893001,全球治理專題：理論與實踐,3,選修,
ZU1894001,共享經濟與智慧城市發展,3,選修,
ZU1029001,專題二：台灣近代史,3,選修,
ZU1888001,國際智財管理,3,選修,
ZU1890001,蓋婭政治、生態與戰爭,2,選修,
ZU1895001,永續發展數據分析：理論與應用,3,選修,
ZM1004001,國內實習Ｂ,2,選修,
ZM1005001,海外學習Ａ,1,選修,
ZM1914001,世界宗教與全球化,3,選修,
ZM1915001,媒體與社會研究方法,3,選修,
ZM1913001,數位製作與分析,3,選修,
ZM1912001,人機互動設計,3,選修,
ZM1948001,新媒體平台責任比較研究,3,選修,
703032001,電腦科學邏輯基礎,3,群修,C
781918001,科技表演藝術,3,選修,
781042001,動態圖像設計,3,選修,
781008001,資料庫應用,3,選修,
781041001,JavaScript應用程式設計,3,選修,
781043001,人機互動設計,3,選修,
783004001,人工智慧程式設計,3,選修,
783005001,機器學習觀念與應用,3,選修,
783001001,計算思維與人工智慧應用導論,3,選修,
783003001,人工智慧方法與工具,3,選修,
753861001,電腦科學邏輯基礎,3,選修,
971890001,分散式系統,3,選修,
971932001,人工智慧,3,選修,
791023001,工業物聯網與營運技術安全,3,選修,
791001001,資訊安全,3,選修,
791002001,專題研討（一）,1,選修,
791007001,金融科技的網路安全：理論與應用,3,選修,
791011001,企業實習（一）,1,選修,
791024001,進階創新科技技術,3,選修,
791006001,數位簽章,3,選修,
791008001,資安實務應用,3,選修,
791009001,物聯網資訊安全技術與實務,3,選修,
791010001,數位科技安全風險治理與應用,3,選修,
350041,行銷管理,3,選修,
327011,中級會計學（二）,3,選修,
228022,貨幣銀行學,3,選修,
218042,總體經濟學,3,選修,
711002,微積分,3,選修,
711022,微積分,3,選修,
31017101,國文－中國語言文字名作選讀,3,一般通識,中文通識
31017121,國文－中國語言文字名作選讀,3,一般通識,中文通識
31017141,國文－中國語言文字名作選讀,3,一般通識,中文通識
31014161,國文－中國思想名作選讀,3,一般通識,中文通識
31017111,國文－中國語言文字名作選讀,3,一般通識,中文通識
31004061,國文－古典詩選讀,3,一般通識,中文通識
31014171,國文－中國思想名作選讀,3,一般通識,中文通識
31017131,國文－中國語言文字名作選讀,3,一般通識,中文通識
32002951,大學英文（二）,3,一般通識,外文通識
41205001,音樂劇中的舞蹈,2,一般通識,人文通識
41206001,華語電影與當代文化,3,一般通識,人文通識
41131001,從文學看戰後台韓歷史,3,一般通識,人文通識
44102001,生活中的資訊資源與應用,3,一般通識,跨領域(人文、社會、資訊)
41179001,古代希臘的歷史與文化,2,一般通識,人文通識
41202001,法語系國家文化入門,2,一般通識,人文通識
41207001,解密生命樹：基督宗教傳統的跨時空之旅,3,一般通識,人文通識
44119001,故事如何塑造法律,3,一般通識,跨領域(人文、社會)
44006031,基督教與社會,3,一般通識,跨領域(人文、社會)
44060001,東南亞社會與人文,3,一般通識,跨領域(人文、社會)
42166001,國際法導論,2,一般通識,社會通識
42194001,戰後日本外交史與經濟外交,2,一般通識,社會通識
42208001,知識型網紅面面觀,3,一般通識,社會通識
42004001,東南亞民族與現況,3,一般通識,社會通識
90120001,地方創生個案分析,2,一般通識,社會通識
42179021,運動產業實務,2,一般通識,社會通識
42207001,地方創生入門,2,一般通識,社會通識
43021001,探索遺傳特性,2,一般通識,自然通識
90122001,醫學新知與尖端研究,2,一般通識,自然通識
45049001,聲音自媒體應用與創作,3,一般通識,書院通識
45050001,自主學習專題：機率與理則學在紙牌（橋牌）遊戲上的應用,2,一般通識,書院通識
45053001,自主學習專題：人文茶學的理論與實踐,2,一般通識,書院通識
45051001,自主學習專題：築屋竹屋—原住民族傳統建築實作與文化學習,2,一般通識,書院通識
46006031,計算思維與人工智慧,3,一般通識,資訊通識
46008001,設計思維與軟體系統專案管理,3,一般通識,資訊通識
46006021,計算思維與人工智慧,3,一般通識,資訊通識
46001141,程式設計概論,3,一般通識,資訊通識
46001151,程式設計概論,3,一般通識,資訊通識
46008021,設計思維與軟體系統專案管理,3,一般通識,資訊通識
80002001,設計思考與人工智慧,3,選修,
10132052,日語演習（二）,1,選修,
10055001,法學的歷史、社會與思想,3,選修,
70373001,語法學,3,選修,
70392001,華語教學實習,3,選修,
70214001,民俗與文學,3,選修,
504012001,俄國文學史,3,選修,
504784001,20世紀俄羅斯詩歌選讀,2,選修,
504785001,捷克專題：捷克國情概論,2,選修,
504818001,中級俄語閱讀訓練（二）,2,選修,
504933001,俄語語音與語調,2,選修,
501925001,聖經與文學,3,選修,
353753001,會計專業之ESG浪潮解析,3,選修,
353755001,領導力與永續治理,3,選修,
353756001,中國稅務與商務,3,選修,
353774001,作業價值管理（AVM）—企業實作,3,選修,
353816001,鑑識會計,3,選修,
934020001,生物科技管理個案,1,選修,
782034001,普通物理學實驗,2,選修,
501814001,文學與電影,3,選修,
506859001,日本歷史２,2,選修,
509912002,法國戲劇概論,2,選修,
300809001,智能供應鏈：趨勢與應用,2,選修,
300859001,供應鏈管理實務,2,選修,
300860001,精實企業與管理實務研討,3,選修,
305778001,精實企業與管理實務研討,3,選修,
356363001,供應鏈管理新興議題與研究,3,選修,
304835001,統計機器學習,3,選修,
501833001,心理語言學,3,選修,
400881001,廣告研究專題,3,選修,
400871001,數位敘事,3,選修,
400870001,政治傳播專題,3,選修,
400904001,新媒體匯流,3,選修,
400869001,國際組織,3,選修,
400898001,臺灣流行文化：國族、日常生活與展演,3,選修,
70396001,計算社會科學導論,3,選修,
601400001,專題三：AI與治理,3,選修,
601350001,美國法律檢索、分析與寫作（一）,2,選修,
601354001,國際智慧財產權法專題研究（三）,2,選修,
601351001,英文契約導讀及撰寫（一）,2,選修,
601358001,比較商事法專題,2,選修,
401141001,媒介記憶與ＡＩ生成,3,選修,
509884001,用外語說臺灣,2,選修,
70391001,用外語說臺灣,2,選修,
70385001,動作的表演、表達與創造力,2,選修,
70386001,媒介記憶與ＡＩ生成,3,選修,
70387001,校園內的有感體驗設計,3,選修,
70389001,洞察與想像,3,選修,
70293001,戰後台灣文學名著導讀,3,選修,
70388001,台灣文學與歷史記憶,3,選修,
301047001,用Python學財務計量,3,選修,
701890001,密碼學,3,選修,
70203001,原住民族教育,3,選修,
70390001,創新科技與應用,3,選修,
70261001,社群媒體概論,3,選修,
70319011,臺灣流行文化：國族、日常生活與展演,3,選修,
260046001,國際關係理論,3,選修,
155836001,網路資訊檢索研究,3,選修,
100714001,數位人文學概論,3,選修,
155797001,檔案數位記憶專題,3,選修,
158852001,臺灣家族史,2,選修,
209069002,民族學研究方法與實作,3,選修,
204915001,當代日本社會,3,選修,
261928001,全球經濟與企業發展,2,選修,
70280001,歐盟經貿法,3,選修,
153487001,聖傳文類與性別研究專題,3,選修,
103027001,近代中國婦女史,3,選修,
70299001,族語測驗與評量,2,選修,
70326001,布農族語（四）,2,選修,
70328001,排灣族語（四）,2,選修,
70368001,賽夏族語（四）,2,選修,
501805001,英語教學理論,3,選修,
900930001,家庭游（遊）藝學,3,選修,
ZU1020001,專題二：移民與全球化,3,選修,
206804001,設計思維與公共治理（二）,3,選修,
ZU1021001,專題三：AI與治理,3,選修,
ZU1033001,專題一：人類世與地緣政治,3,選修,
Z23926001,專題一：人類世與地緣政治,3,選修,
152551001,國際學術移動力研究,2,選修,
104169121,醫學與哲學：存在主義與存在治療,3,選修,
ZU1035001,專題三：大數據與社會分析,3,選修,
Z23925001,專題三：大數據與社會分析,3,選修,
101791001,旅行文學選讀,3,選修,
209601001,博物館實習,2,選修,
209599001,博物館教育理論與實務,3,選修,
601757001,政府採購法,2,選修,
2303081,體育[男女合班]—桌球初級,1,體育,必修
2311051,體育[男女合班]—足球初級,1,體育,必修
2368021,體育[男女合班]—定向越野,1,體育,必修
2929011,體育[男女合班]—羽球實務,2,體育,選修
101053001,古典戲曲選讀,3,選修,
101691001,文學與圖像專題,3,選修,
101780001,文學與文化評論,3,選修,
101787001,華語文心理,3,選修,
101018001,書經（尚書）,3,選修,
101779001,神話、圖像與心靈專題,3,選修,
101793001,海外華文文學概論,3,選修,
101804001,民俗與文學,3,選修,
101041001,兩漢經學,3,選修,
101047001,東亞漢學概論,3,選修,
101057001,文法學,3,選修,
101815001,古代漢語與閱讀方法,3,選修,
103260001,史蹟與文化資產專題,3,選修,
103415001,德國史（一）,3,選修,
103246001,近現代歷史中的人群移動專題,3,選修,
103258001,啟蒙時代的歐洲思想與文化,2,選修,
103235001,歐洲飲食文化史,2,選修,
103259001,中美關係史專題,3,選修,
104080111,奧古斯丁《論自由意志》導讀,3,選修,
104082001,西洋哲學史（二）,3,選修,
104087121,藝術哲學專題研究,3,選修,
104155111,中國政治哲學（先秦）,3,選修,
104208001,陽明心學,3,選修,
104737001,海德格論尼采,3,選修,
104176111,哲學與歷史,3,選修,
104204001,哲學神學（二）：上帝的屬性,3,選修,
104205001,中國哲學的身體相關議題,3,選修,
104207001,當代倫理議題：言論自由,3,選修,
104206001,唯識無境：閱讀世親《唯識三十頌》,3,選修,
100M07001,人文致用專題導論,1,選修,
151695001,中國文學與變動書寫：以詩賦為中心,3,選修,
151759001,中國經典詮釋學專題,3,選修,
151768001,漢籍文獻發展與傳播,3,選修,
151520001,唐宋文學專題：文本與方法,1,選修,
151640001,台灣地方戲劇專題研究,3,選修,
151522001,道家道教經典研讀,3,選修,
151523001,商周青銅器銘文研究（二）,2,選修,
151524001,民國文學史專題研究,3,選修,
151679001,中國思想史專題研究,3,選修,
151694001,閩客語比較專題研究,3,選修,
151944001,周易研究,3,選修,
151521001,漢語文資料中的咒罵與髒話,1,選修,
151557001,中國古代文學研究著作選讀,3,選修,
151876001,治學方法,3,選修,
153483001,宗教與物質文化專題,3,選修,
153486001,數位策展與研究展示,3,選修,
153522001,近代中國性別史專題,3,選修,
153621001,中國古代君臣關係專題,3,選修,
153484001,台灣消費文化史,3,選修,
153485001,國民黨研究專題,2,選修,
153488001,知識與資訊史導論,3,選修,
153489001,宗教、環境與「人類世」,3,選修,
153643001,古代方術與政治專題（二）,3,選修,
153788001,台灣現代史專題,3,選修,
154257001,康德與跨文化哲學,3,選修,
154263001,海德格《存有學：實際性詮釋學》,3,選修,
154400001,道德心理學：情感與美德,3,選修,
154256001,中國哲學文言文閱讀,3,選修,
154261001,斯賓諾莎的感觸論,2,選修,
154264001,梅洛龐蒂論語言,3,選修,
154265001,僧肇思想研究,2,選修,
154266001,佛教哲學原典研讀,3,選修,
154267001,印度哲學思維專題,3,選修,
154258001,莊子哲學研究（雜篇）,3,選修,
154259001,庫薩努斯之《門外漢論心靈》,3,選修,
154260001,研讀伯納德威廉斯的《羞恥與必然性》,3,選修,
154262001,心理治療現象學,3,選修,
154519001,康德法哲學專題討論,2,選修,
